Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-06-11,218.1,222.79,218.0,219.34,219.34,7533200,SQ
2021-06-14,223.05,231.45,221.64,230.95,230.95,11591700,SQ
2021-06-15,231.15,233.21,226.0,227.75,227.75,9437400,SQ
2021-06-16,226.15,229.12,220.11,225.11,225.11,9149000,SQ
2021-06-17,223.79,237.84,223.59,236.13,236.13,10830200,SQ
2021-06-18,235.03,239.96,233.0,237.05,237.05,8518300,SQ
2021-06-21,234.91,235.66,228.82,233.89,233.89,6628900,SQ
2021-06-22,232.89,236.278,229.807,235.97,235.97,6748900,SQ
2021-06-23,236.9,243.0,236.86,238.7,238.7,8165500,SQ
2021-06-24,244.3,248.9,243.01,244.15,244.15,8165700,SQ
2021-06-25,243.19,244.87,237.15,239.94,239.94,7614800,SQ
2021-06-28,241.7,247.73,241.7,246.6,246.6,7372300,SQ
2021-06-29,247.84,251.91,246.141,248.87,248.87,6186800,SQ
2021-06-30,248.08,248.79,243.34,243.8,243.8,6655500,SQ
2021-07-01,242.82,245.05,237.8,241.85,241.85,5616900,SQ
2021-07-02,243.0,245.41,239.36,241.08,241.08,4401500,SQ
2021-07-06,241.31,249.37,241.31,246.7,246.7,6252200,SQ
2021-07-07,250.0,254.78,244.31,244.64,244.64,7238300,SQ
2021-07-08,238.75,239.0,230.6,235.9,235.9,7683000,SQ
2021-07-09,239.0,241.96,235.56,241.89,241.89,5404600,SQ
2021-07-12,243.58,247.22,241.781,243.35,243.35,5722700,SQ
2021-07-13,243.35,247.49,239.84,241.43,241.43,6304500,SQ
2021-07-14,244.35,246.19,238.48,239.0,239.0,6188300,SQ
2021-07-15,239.83,241.621,233.11,235.16,235.16,7143500,SQ
2021-07-16,238.7,241.77,234.4,237.52,237.52,7879900,SQ
2021-07-19,231.91,234.02,225.28,233.69,233.69,7310000,SQ
2021-07-20,234.61,247.69,232.2,246.47,246.47,8851600,SQ
2021-07-21,246.28,258.5,244.8,257.25,257.25,9068900,SQ
2021-07-22,256.93,262.569,256.5,260.59,260.59,6660100,SQ
2021-07-23,261.85,267.77,261.28,264.0,264.0,6374100,SQ
2021-07-26,264.97,265.74,260.4,261.99,261.99,5928300,SQ
2021-07-27,261.28,261.86,245.057,251.73,251.73,7828100,SQ
2021-07-28,254.03,259.87,250.77,258.61,258.61,4698900,SQ
2021-07-29,255.51,261.83,254.53,255.28,255.28,4713800,SQ
2021-07-30,249.28,254.36,244.35,247.26,247.26,7566500,SQ
2021-08-02,247.93,280.875,247.01,272.38,272.38,45730600,SQ
2021-08-03,270.43,274.95,261.75,269.49,269.49,21445100,SQ
2021-08-04,268.0,268.39,261.0,266.42,266.42,10241400,SQ
2021-08-05,265.6,289.23,264.77,281.81,281.81,19413700,SQ
2021-08-06,279.51,285.86,273.1,275.1,275.1,9490700,SQ
2021-08-09,272.99,286.52,270.63,279.73,279.73,10561700,SQ
2021-08-10,280.01,283.59,272.64,273.08,273.08,6694800,SQ
2021-08-11,277.76,281.34,269.615,271.09,271.09,8018200,SQ
2021-08-12,270.45,272.84,265.55,268.59,268.59,5208800,SQ
2021-08-13,269.95,271.91,266.46,267.88,267.88,4267500,SQ
2021-08-16,266.35,267.38,257.6,263.4,263.4,6543000,SQ
2021-08-17,260.98,264.25,257.91,260.88,260.88,5707800,SQ
2021-08-18,261.54,266.667,259.08,259.66,259.66,4705100,SQ
2021-08-19,256.84,260.48,254.14,257.35,257.35,5121000,SQ
2021-08-20,257.14,263.5,257.085,263.05,263.05,4749600,SQ
2021-08-23,267.71,273.5,267.07,270.44,270.44,6071300,SQ
2021-08-24,272.4,274.188,269.13,270.17,270.17,4258100,SQ
2021-08-25,269.53,270.325,266.22,267.57,267.57,3428700,SQ
2021-08-26,268.0,268.0,260.94,262.13,262.13,4314400,SQ
2021-08-27,262.0,270.484,261.615,268.01,268.01,4646200,SQ
2021-08-30,271.0,273.87,268.5,271.92,271.92,6348100,SQ
2021-08-31,273.5,276.14,266.26,268.07,268.07,6309300,SQ
2021-09-01,269.01,273.15,267.94,268.25,268.25,3942000,SQ
2021-09-02,272.37,274.37,265.47,265.94,265.94,5215000,SQ
2021-09-03,266.54,270.63,263.68,269.74,269.74,4901800,SQ
2021-09-07,270.08,270.45,263.75,265.83,265.83,5672200,SQ
2021-09-08,264.76,265.0,251.73,254.72,254.72,10481800,SQ
2021-09-09,256.0,258.63,251.38,251.54,251.54,5606200,SQ
2021-09-10,253.01,254.75,247.38,247.9,247.9,6509300,SQ
2021-09-13,248.74,248.84,237.91,246.68,246.68,7879100,SQ
2021-09-14,249.1,253.42,245.68,247.05,247.05,4940400,SQ
2021-09-15,247.73,248.9,245.07,248.8,248.8,4092200,SQ
2021-09-16,248.8,255.49,247.48,255.09,255.09,5795100,SQ
2021-09-17,256.06,257.27,252.38,255.79,255.79,5564700,SQ
2021-09-20,245.33,251.72,244.61,250.23,250.23,5861500,SQ
2021-09-21,252.82,254.1,249.83,251.3,251.3,4658700,SQ
2021-09-22,253.0,261.79,252.29,261.07,261.07,6271000,SQ
2021-09-23,263.49,268.17,262.7,266.72,266.72,7837900,SQ
2021-09-24,263.99,264.97,257.91,262.5,262.5,6958900,SQ
2021-09-27,258.1,259.86,255.793,258.11,258.11,4683200,SQ
2021-09-28,252.51,252.85,241.62,242.7,242.7,11052200,SQ
2021-09-29,245.52,246.24,235.22,236.04,236.04,7323700,SQ
2021-09-30,236.69,243.27,236.27,239.84,239.84,5464100,SQ
2021-10-01,239.44,242.05,236.88,239.29,239.29,5934600,SQ
2021-10-04,235.61,236.285,222.92,226.25,226.25,12376700,SQ
2021-10-05,226.91,239.14,226.26,235.98,235.98,9928200,SQ
2021-10-06,231.97,241.0,231.33,239.12,239.12,7079600,SQ
2021-10-07,246.09,251.65,244.92,249.16,249.16,9170900,SQ
2021-10-08,249.3,251.44,238.12,238.49,238.49,8488300,SQ
2021-10-11,238.49,240.72,232.0,232.33,232.33,7632300,SQ
2021-10-12,237.75,240.32,234.08,237.41,237.41,5800300,SQ
2021-10-13,239.3,243.53,238.67,242.73,242.73,5422800,SQ
2021-10-14,248.115,251.34,247.1,247.41,247.41,6747800,SQ
2021-10-15,250.0,250.46,246.51,249.0,249.0,4673500,SQ
2021-10-18,247.45,253.6,244.16,252.2,252.2,6911100,SQ
2021-10-19,253.94,256.97,251.81,254.41,254.41,5248600,SQ
2021-10-20,257.89,260.38,253.02,255.35,255.35,4695100,SQ
2021-10-21,255.54,265.65,253.6,265.08,265.08,7003100,SQ
2021-10-22,259.88,262.0,251.94,253.06,253.06,7656200,SQ
2021-10-25,252.55,262.41,252.53,262.0,262.0,5747700,SQ
2021-10-26,263.03,270.16,259.06,263.39,263.39,7089500,SQ
2021-10-27,261.92,262.31,252.28,253.02,253.02,6305700,SQ
2021-10-28,257.19,261.61,254.665,261.33,261.33,4912900,SQ
2021-10-29,258.16,258.75,253.975,254.5,254.5,4093800,SQ
2021-11-01,255.12,255.54,251.12,255.04,255.04,4426600,SQ
2021-11-02,253.04,255.224,247.4,249.01,249.01,5465900,SQ
2021-11-03,249.4,252.82,248.23,252.48,252.48,4205600,SQ
